Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,AI Usage Segment,GPA Change,Risk Profile
124627,Humanities,Freshman,3.146,3.24,Ideation,Advanced,4,False,7.05,2,Allowed_With_Citation,4,2.821,88.5,Medium,Light User (0-5 jam/minggu),-0.3249999999999997,Risiko Rendah / Normal
124628,STEM,Freshman,3.363,12.16,Summarizing_Reading,Intermediate,3,True,16.7,4,Allowed_With_Citation,3,3.419,65.53,Low,Moderate User (5-15 jam/minggu),0.056,Risiko Rendah / Normal
124629,Medical,Junior,3.08,3.03,Copywriting/Drafting,Beginner,1,True,12.49,4,Allowed_With_Citation,1,3.136,75.07,Medium,Light User (0-5 jam/minggu),0.056,Risiko Rendah / Normal
124630,STEM,Sophomore,2.493,11.02,Debugging/Troubleshooting,Intermediate,3,False,14.73,4,Allowed_With_Citation,7,2.789,73.28,Medium,Moderate User (5-15 jam/minggu),0.2960000000000002,Risiko Rendah / Normal
124631,Humanities,Sophomore,3.3,10.77,Copywriting/Drafting,Intermediate,3,True,3.06,5,Strict_Ban,2,3.056,79.65,High,Moderate User (5-15 jam/minggu),-0.2439999999999997,Risiko Tinggi - Well-being
124632,Medical,Junior,2.97,5.75,Copywriting/Drafting,Intermediate,3,False,1.98,3,Strict_Ban,3,2.908,79.65,Low,Moderate User (5-15 jam/minggu),-0.0620000000000002,Risiko Rendah / Normal
124633,Humanities,Senior,1.961,0.08,Debugging/Troubleshooting,Beginner,2,False,10.78,1,Allowed_With_Citation,5,2.261,59.52,Low,Light User (0-5 jam/minggu),0.3,Risiko Rendah / Normal
124634,STEM,Sophomore,3.75,10.15,Debugging/Troubleshooting,Advanced,5,False,7.12,4,Allowed_With_Citation,3,3.94,92.32,Medium,Moderate User (5-15 jam/minggu),0.1899999999999999,Risiko Rendah / Normal
124635,Humanities,Junior,3.098,3.38,Summarizing_Reading,Beginner,2,True,16.87,3,Allowed_With_Citation,6,3.326,78.38,Low,Light User (0-5 jam/minggu),0.2280000000000002,Risiko Rendah / Normal
124636,Humanities,Senior,3.979,1.56,Ideation,Beginner,2,False,22.96,1,Allowed_With_Citation,7,4.0,64.83,Low,Light User (0-5 jam/minggu),0.0209999999999999,Risiko Rendah / Normal
124637,STEM,Senior,3.24,2.79,Debugging/Troubleshooting,Intermediate,4,False,12.38,3,Strict_Ban,7,3.636,80.42,Medium,Light User (0-5 jam/minggu),0.3959999999999999,Risiko Rendah / Normal
124638,Humanities,Freshman,2.916,0.29,Copywriting/Drafting,Beginner,3,False,13.03,3,Allowed_With_Citation,1,3.004,75.49,Low,Light User (0-5 jam/minggu),0.088,Risiko Rendah / Normal
124639,Arts,Sophomore,2.733,0.44,Ideation,Advanced,5,False,13.63,2,Allowed_With_Citation,3,2.83,63.52,Low,Light User (0-5 jam/minggu),0.0969999999999999,Risiko Rendah / Normal
124640,Medical,Senior,3.145,11.53,Ideation,Intermediate,3,False,9.64,7,Actively_Encouraged,7,3.579,70.76,Medium,Moderate User (5-15 jam/minggu),0.4340000000000001,Risiko Sedang - Dependency
124641,STEM,Freshman,3.907,10.19,Debugging/Troubleshooting,Advanced,3,True,14.53,4,Allowed_With_Citation,2,4.0,100.0,Low,Moderate User (5-15 jam/minggu),0.0929999999999999,Risiko Rendah / Normal
124642,STEM,Freshman,2.678,3.16,Ideation,Intermediate,3,False,17.04,3,Allowed_With_Citation,8,2.9,78.22,Low,Light User (0-5 jam/minggu),0.2219999999999999,Risiko Tinggi - Well-being
124643,STEM,Junior,3.429,22.13,Debugging/Troubleshooting,Advanced,4,False,8.41,2,Allowed_With_Citation,5,3.913,97.42,High,Heavy User (>15 jam/minggu),0.484,Risiko Tinggi - Well-being
124644,Business,Sophomore,3.329,5.09,Summarizing_Reading,Intermediate,2,False,7.43,4,Allowed_With_Citation,4,3.498,81.68,Low,Moderate User (5-15 jam/minggu),0.169,Risiko Rendah / Normal
124645,Humanities,Sophomore,2.755,3.9,Ideation,Advanced,5,False,10.79,2,Strict_Ban,2,2.767,84.84,Low,Light User (0-5 jam/minggu),0.012,Risiko Rendah / Normal
124646,Arts,Junior,2.098,29.8,Ideation,Intermediate,4,False,13.8,7,Actively_Encouraged,10,2.373,49.36,High,Heavy User (>15 jam/minggu),0.2750000000000003,Risiko Tinggi - Dependency dan Burnout
124647,Business,Senior,3.395,9.19,Direct_Answer_Generation,Beginner,1,False,16.49,3,Actively_Encouraged,1,3.754,68.45,Medium,Moderate User (5-15 jam/minggu),0.359,Risiko Rendah / Normal
124648,STEM,Junior,2.598,9.85,Copywriting/Drafting,Advanced,5,True,8.19,6,Strict_Ban,5,2.9,73.87,High,Moderate User (5-15 jam/minggu),0.302,Risiko Tinggi - Well-being
124649,Business,Graduate,2.329,0.09,Debugging/Troubleshooting,Intermediate,5,True,14.51,1,Allowed_With_Citation,5,2.467,83.15,Low,Light User (0-5 jam/minggu),0.1379999999999999,Risiko Rendah / Normal
124650,STEM,Freshman,2.363,3.4,Debugging/Troubleshooting,Advanced,3,True,16.69,2,Allowed_With_Citation,3,2.992,67.44,Medium,Light User (0-5 jam/minggu),0.629,Risiko Rendah / Normal
124651,STEM,Senior,2.228,14.36,Debugging/Troubleshooting,Advanced,3,False,15.78,7,Allowed_With_Citation,5,2.855,91.34,Medium,Moderate User (5-15 jam/minggu),0.6269999999999998,Risiko Sedang - Dependency
124652,STEM,Junior,2.905,3.14,Ideation,Intermediate,5,False,4.81,1,Allowed_With_Citation,5,2.953,61.57,Medium,Light User (0-5 jam/minggu),0.048,Risiko Rendah / Normal
124653,STEM,Senior,3.32,0.15,Debugging/Troubleshooting,Intermediate,1,False,21.85,1,Strict_Ban,2,3.789,76.24,Low,Light User (0-5 jam/minggu),0.4690000000000003,Risiko Rendah / Normal
124654,Business,Sophomore,2.625,0.94,Ideation,Intermediate,2,False,16.85,3,Allowed_With_Citation,4,2.82,88.22,Medium,Light User (0-5 jam/minggu),0.1949999999999998,Risiko Rendah / Normal
124655,Business,Junior,3.799,6.06,Ideation,Beginner,3,False,11.5,4,Allowed_With_Citation,7,4.0,63.42,Medium,Moderate User (5-15 jam/minggu),0.201,Risiko Rendah / Normal
124656,STEM,Senior,2.553,28.92,Debugging/Troubleshooting,Beginner,3,True,12.45,7,Actively_Encouraged,5,3.13,75.44,High,Heavy User (>15 jam/minggu),0.577,Risiko Tinggi - Dependency dan Burnout
124657,Medical,Senior,3.807,9.97,Debugging/Troubleshooting,Beginner,1,False,1.62,4,Strict_Ban,6,3.778,76.07,Medium,Moderate User (5-15 jam/minggu),-0.0289999999999999,Risiko Rendah / Normal
124658,Humanities,Sophomore,3.56,3.03,Copywriting/Drafting,Advanced,5,False,9.43,2,Allowed_With_Citation,4,3.74,78.63,Low,Light User (0-5 jam/minggu),0.1800000000000001,Risiko Rendah / Normal
124659,STEM,Senior,3.544,24.75,Direct_Answer_Generation,Beginner,3,False,7.33,7,Strict_Ban,8,3.033,85.08,High,Heavy User (>15 jam/minggu),-0.5110000000000001,Risiko Tinggi - Dependency dan Burnout
124660,STEM,Senior,3.87,5.37,Debugging/Troubleshooting,Intermediate,4,False,9.39,4,Actively_Encouraged,4,3.969,100.0,Low,Moderate User (5-15 jam/minggu),0.0989999999999997,Risiko Rendah / Normal
124661,Business,Sophomore,2.834,2.06,Ideation,Advanced,4,True,14.44,5,Strict_Ban,7,3.237,95.15,Low,Light User (0-5 jam/minggu),0.403,Risiko Rendah / Normal
124662,Medical,Graduate,3.329,10.17,Summarizing_Reading,Advanced,4,True,8.25,5,Actively_Encouraged,2,3.505,70.92,Medium,Moderate User (5-15 jam/minggu),0.1759999999999997,Risiko Rendah / Normal
124663,Business,Freshman,2.426,8.47,Ideation,Beginner,2,True,12.97,2,Allowed_With_Citation,5,2.771,98.1,Low,Moderate User (5-15 jam/minggu),0.3449999999999997,Risiko Rendah / Normal
124664,Medical,Sophomore,3.58,1.95,Summarizing_Reading,Intermediate,3,True,17.38,3,Allowed_With_Citation,4,3.82,58.2,Medium,Light User (0-5 jam/minggu),0.2399999999999997,Risiko Rendah / Normal
124665,Humanities,Sophomore,3.419,3.24,Debugging/Troubleshooting,Intermediate,4,True,8.63,1,Allowed_With_Citation,1,3.449,91.09,Medium,Light User (0-5 jam/minggu),0.0299999999999998,Risiko Rendah / Normal
124666,Humanities,Graduate,2.62,0.44,Summarizing_Reading,Advanced,3,True,16.74,3,Allowed_With_Citation,4,2.812,93.11,Medium,Light User (0-5 jam/minggu),0.1919999999999997,Risiko Rendah / Normal
124667,Business,Freshman,3.352,8.38,Summarizing_Reading,Advanced,3,False,9.02,2,Actively_Encouraged,4,3.531,60.25,Low,Moderate User (5-15 jam/minggu),0.1790000000000002,Risiko Rendah / Normal
124668,Business,Junior,2.626,2.0,Ideation,Intermediate,2,True,5.96,1,Actively_Encouraged,5,2.833,65.24,High,Light User (0-5 jam/minggu),0.2070000000000003,Risiko Tinggi - Well-being
124669,Humanities,Senior,3.382,4.55,Copywriting/Drafting,Intermediate,1,True,3.77,5,Actively_Encouraged,3,3.4,88.85,Low,Light User (0-5 jam/minggu),0.0179999999999997,Risiko Rendah / Normal
124670,Arts,Freshman,3.08,4.61,Copywriting/Drafting,Beginner,2,False,13.92,6,Allowed_With_Citation,7,3.207,90.69,Low,Light User (0-5 jam/minggu),0.1269999999999997,Risiko Rendah / Normal
124671,STEM,Freshman,2.922,4.61,Direct_Answer_Generation,Beginner,3,True,18.43,2,Allowed_With_Citation,7,3.048,76.3,Medium,Light User (0-5 jam/minggu),0.1259999999999999,Risiko Rendah / Normal
124672,Humanities,Freshman,3.725,0.25,Copywriting/Drafting,Advanced,5,False,5.09,1,Allowed_With_Citation,2,3.69,73.53,Low,Light User (0-5 jam/minggu),-0.0350000000000001,Risiko Rendah / Normal
124673,Business,Freshman,3.774,0.49,Ideation,Beginner,3,False,4.81,2,Allowed_With_Citation,5,3.842,48.89,Low,Light User (0-5 jam/minggu),0.068,Risiko Rendah / Normal
124674,Business,Senior,2.823,0.33,Ideation,Advanced,5,False,7.4,3,Allowed_With_Citation,3,3.026,87.82,Low,Light User (0-5 jam/minggu),0.2029999999999998,Risiko Rendah / Normal
124675,STEM,Graduate,3.763,4.17,Debugging/Troubleshooting,Advanced,4,False,10.09,5,Strict_Ban,3,4.0,87.92,Medium,Light User (0-5 jam/minggu),0.2370000000000001,Risiko Rendah / Normal
124676,Humanities,Graduate,3.775,2.48,Direct_Answer_Generation,Intermediate,3,True,4.62,1,Strict_Ban,4,4.0,62.24,Medium,Light User (0-5 jam/minggu),0.2250000000000001,Risiko Rendah / Normal
124677,Humanities,Sophomore,3.594,3.22,Direct_Answer_Generation,Beginner,2,True,10.18,1,Allowed_With_Citation,5,4.0,71.92,Medium,Light User (0-5 jam/minggu),0.4060000000000001,Risiko Rendah / Normal
124678,Business,Senior,3.504,8.67,Direct_Answer_Generation,Advanced,4,False,13.7,4,Actively_Encouraged,4,3.612,97.5,Low,Moderate User (5-15 jam/minggu),0.1080000000000001,Risiko Rendah / Normal
124679,Arts,Senior,2.903,36.0,Copywriting/Drafting,Advanced,5,False,2.32,8,Strict_Ban,10,3.006,73.51,High,Heavy User (>15 jam/minggu),0.1029999999999997,Risiko Tinggi - Dependency dan Burnout
124680,Business,Senior,2.79,4.63,Ideation,Intermediate,1,False,17.78,3,Actively_Encouraged,3,3.216,86.88,High,Light User (0-5 jam/minggu),0.4260000000000001,Risiko Tinggi - Well-being
124681,Humanities,Freshman,3.315,6.04,Copywriting/Drafting,Intermediate,3,True,5.64,3,Allowed_With_Citation,2,3.701,62.88,Low,Moderate User (5-15 jam/minggu),0.3860000000000001,Risiko Rendah / Normal
124682,Medical,Freshman,3.419,4.02,Debugging/Troubleshooting,Intermediate,3,True,8.46,4,Allowed_With_Citation,4,3.811,92.85,Medium,Light User (0-5 jam/minggu),0.3919999999999999,Risiko Rendah / Normal
124683,Arts,Graduate,2.967,11.39,Direct_Answer_Generation,Intermediate,4,True,15.7,6,Actively_Encouraged,4,3.274,64.26,High,Moderate User (5-15 jam/minggu),0.3069999999999999,Risiko Tinggi - Well-being
124684,STEM,Senior,3.118,40.0,Ideation,Beginner,3,True,7.83,6,Actively_Encouraged,3,3.325,58.52,High,Heavy User (>15 jam/minggu),0.2070000000000003,Risiko Tinggi - Well-being
124685,STEM,Senior,2.854,4.26,Ideation,Intermediate,1,False,21.02,4,Allowed_With_Citation,1,3.367,100.0,Low,Light User (0-5 jam/minggu),0.5129999999999999,Risiko Rendah / Normal
124686,Humanities,Junior,3.279,6.57,Copywriting/Drafting,Beginner,3,True,11.49,4,Actively_Encouraged,3,3.451,79.01,Medium,Moderate User (5-15 jam/minggu),0.1720000000000001,Risiko Rendah / Normal
124687,Humanities,Sophomore,3.411,13.43,Copywriting/Drafting,Beginner,2,False,5.79,3,Allowed_With_Citation,8,3.539,82.91,Medium,Moderate User (5-15 jam/minggu),0.1280000000000001,Risiko Tinggi - Well-being
124688,Arts,Senior,3.82,2.52,Copywriting/Drafting,Intermediate,3,False,16.51,2,Allowed_With_Citation,5,4.0,84.52,High,Light User (0-5 jam/minggu),0.1800000000000001,Risiko Tinggi - Well-being
124689,Arts,Junior,2.821,0.78,Debugging/Troubleshooting,Advanced,4,False,4.54,2,Allowed_With_Citation,3,3.07,100.0,Low,Light User (0-5 jam/minggu),0.2489999999999996,Risiko Rendah / Normal
124690,Arts,Sophomore,3.451,4.37,Copywriting/Drafting,Advanced,3,True,18.12,5,Allowed_With_Citation,2,3.576,71.03,High,Light User (0-5 jam/minggu),0.125,Risiko Tinggi - Well-being
124691,STEM,Sophomore,3.009,0.32,Direct_Answer_Generation,Advanced,3,True,11.08,4,Actively_Encouraged,6,3.178,79.64,Low,Light User (0-5 jam/minggu),0.169,Risiko Rendah / Normal
124692,Business,Freshman,2.632,5.2,Copywriting/Drafting,Intermediate,5,True,11.49,5,Allowed_With_Citation,5,2.837,72.97,High,Moderate User (5-15 jam/minggu),0.205,Risiko Tinggi - Well-being
124693,STEM,Junior,3.449,12.93,Ideation,Intermediate,4,True,10.9,3,Actively_Encouraged,5,3.683,69.79,Low,Moderate User (5-15 jam/minggu),0.2339999999999999,Risiko Rendah / Normal
124694,STEM,Junior,3.251,8.35,Debugging/Troubleshooting,Advanced,4,False,25.2,5,Allowed_With_Citation,6,3.897,84.97,Medium,Moderate User (5-15 jam/minggu),0.6459999999999999,Risiko Rendah / Normal
124695,Business,Junior,3.292,22.03,Copywriting/Drafting,Advanced,3,True,3.62,3,Allowed_With_Citation,3,3.548,68.18,Medium,Heavy User (>15 jam/minggu),0.2560000000000002,Risiko Rendah / Normal
124696,STEM,Freshman,3.262,9.08,Debugging/Troubleshooting,Intermediate,3,False,13.17,3,Actively_Encouraged,6,3.407,97.87,Medium,Moderate User (5-15 jam/minggu),0.145,Risiko Rendah / Normal
124697,Business,Graduate,2.934,1.63,Ideation,Advanced,4,False,10.64,2,Allowed_With_Citation,2,3.05,98.36,High,Light User (0-5 jam/minggu),0.1159999999999996,Risiko Tinggi - Well-being
124698,Business,Senior,3.296,3.17,Debugging/Troubleshooting,Intermediate,1,False,21.39,2,Allowed_With_Citation,3,3.715,61.56,Low,Light User (0-5 jam/minggu),0.419,Risiko Rendah / Normal
124699,Arts,Freshman,2.891,20.78,Direct_Answer_Generation,Beginner,2,True,10.46,8,Allowed_With_Citation,7,2.96,68.72,Medium,Heavy User (>15 jam/minggu),0.0689999999999999,Risiko Sedang - Dependency
124700,STEM,Freshman,2.811,18.98,Ideation,Beginner,3,True,14.06,7,Actively_Encouraged,4,2.812,68.16,High,Heavy User (>15 jam/minggu),0.0009999999999998,Risiko Tinggi - Dependency dan Burnout
124701,Arts,Senior,3.462,1.79,Summarizing_Reading,Beginner,2,False,3.35,4,Allowed_With_Citation,4,3.694,78.09,High,Light User (0-5 jam/minggu),0.2319999999999997,Risiko Tinggi - Well-being
124702,Medical,Sophomore,3.213,16.57,Summarizing_Reading,Advanced,3,False,1.0,3,Actively_Encouraged,3,3.257,85.96,High,Heavy User (>15 jam/minggu),0.044,Risiko Tinggi - Well-being
124703,Arts,Sophomore,2.763,8.31,Direct_Answer_Generation,Advanced,5,False,12.9,3,Allowed_With_Citation,2,2.897,73.54,Medium,Moderate User (5-15 jam/minggu),0.1339999999999999,Risiko Rendah / Normal
124704,Arts,Senior,3.264,17.11,Direct_Answer_Generation,Beginner,2,True,11.53,5,Strict_Ban,10,3.403,64.66,High,Heavy User (>15 jam/minggu),0.1390000000000002,Risiko Tinggi - Well-being
124705,Business,Sophomore,2.214,7.17,Ideation,Intermediate,2,False,13.71,5,Allowed_With_Citation,4,2.598,65.89,Medium,Moderate User (5-15 jam/minggu),0.3839999999999999,Risiko Rendah / Normal
124706,Humanities,Junior,3.82,10.91,Ideation,Intermediate,3,True,8.08,3,Strict_Ban,5,4.0,77.52,Medium,Moderate User (5-15 jam/minggu),0.1800000000000001,Risiko Rendah / Normal
124707,Business,Junior,2.84,14.93,Copywriting/Drafting,Advanced,3,True,8.28,7,Allowed_With_Citation,6,3.198,58.29,High,Moderate User (5-15 jam/minggu),0.3580000000000001,Risiko Tinggi - Dependency dan Burnout
124708,Business,Sophomore,3.522,15.91,Ideation,Advanced,3,True,11.26,5,Allowed_With_Citation,1,3.963,53.16,Medium,Heavy User (>15 jam/minggu),0.4410000000000003,Risiko Rendah / Normal
124709,Business,Sophomore,2.288,0.99,Ideation,Intermediate,4,True,18.31,3,Actively_Encouraged,4,2.627,70.35,Low,Light User (0-5 jam/minggu),0.3389999999999999,Risiko Rendah / Normal
124710,Arts,Graduate,3.21,4.03,Summarizing_Reading,Advanced,5,True,11.06,3,Allowed_With_Citation,5,3.322,100.0,Medium,Light User (0-5 jam/minggu),0.1120000000000001,Risiko Rendah / Normal
124711,Humanities,Sophomore,3.058,12.12,Debugging/Troubleshooting,Intermediate,3,False,3.23,5,Strict_Ban,8,3.02,89.46,High,Moderate User (5-15 jam/minggu),-0.0379999999999998,Risiko Tinggi - Well-being
124712,STEM,Senior,3.54,9.19,Direct_Answer_Generation,Intermediate,3,True,4.29,5,Allowed_With_Citation,5,3.824,73.2,Medium,Moderate User (5-15 jam/minggu),0.2839999999999998,Risiko Rendah / Normal
124713,Business,Graduate,3.038,3.43,Debugging/Troubleshooting,Beginner,2,False,8.33,4,Actively_Encouraged,2,3.315,62.72,Medium,Light User (0-5 jam/minggu),0.2770000000000001,Risiko Rendah / Normal
124714,STEM,Freshman,2.157,0.41,Copywriting/Drafting,Advanced,5,False,13.82,4,Allowed_With_Citation,5,2.263,67.31,Medium,Light User (0-5 jam/minggu),0.1059999999999998,Risiko Rendah / Normal
124715,Humanities,Senior,3.361,10.13,Ideation,Beginner,2,False,18.51,3,Actively_Encouraged,4,3.8,80.44,High,Moderate User (5-15 jam/minggu),0.4389999999999996,Risiko Tinggi - Well-being
124716,STEM,Senior,3.526,21.88,Direct_Answer_Generation,Intermediate,2,False,11.24,7,Allowed_With_Citation,6,3.275,70.89,High,Heavy User (>15 jam/minggu),-0.2509999999999999,Risiko Tinggi - Dependency dan Burnout
124717,Humanities,Junior,2.903,16.17,Direct_Answer_Generation,Advanced,3,True,7.02,8,Allowed_With_Citation,2,2.687,54.65,High,Heavy User (>15 jam/minggu),-0.2160000000000002,Risiko Tinggi - Dependency dan Burnout
124718,Arts,Junior,2.893,2.4,Summarizing_Reading,Intermediate,3,False,17.02,2,Allowed_With_Citation,4,3.326,84.15,Medium,Light User (0-5 jam/minggu),0.4330000000000003,Risiko Rendah / Normal
124719,Business,Freshman,3.811,3.09,Ideation,Beginner,2,False,13.88,4,Actively_Encouraged,3,4.0,77.8,Medium,Light User (0-5 jam/minggu),0.189,Risiko Rendah / Normal
124720,STEM,Sophomore,3.086,2.94,Debugging/Troubleshooting,Beginner,1,False,8.8,3,Actively_Encouraged,6,3.24,62.2,High,Light User (0-5 jam/minggu),0.1540000000000003,Risiko Tinggi - Well-being
124721,Humanities,Senior,3.896,6.62,Copywriting/Drafting,Intermediate,4,True,9.19,4,Strict_Ban,4,4.0,94.27,High,Moderate User (5-15 jam/minggu),0.104,Risiko Tinggi - Well-being
124722,STEM,Junior,3.555,5.4,Ideation,Intermediate,2,False,8.92,3,Actively_Encouraged,6,3.729,95.64,Medium,Moderate User (5-15 jam/minggu),0.1739999999999999,Risiko Rendah / Normal
124723,Humanities,Freshman,2.819,9.69,Copywriting/Drafting,Intermediate,5,False,15.02,3,Allowed_With_Citation,5,2.848,86.21,Medium,Moderate User (5-15 jam/minggu),0.0289999999999999,Risiko Rendah / Normal
124724,Humanities,Graduate,3.778,0.33,Copywriting/Drafting,Advanced,3,True,5.41,5,Allowed_With_Citation,9,4.0,94.15,High,Light User (0-5 jam/minggu),0.2219999999999999,Risiko Tinggi - Well-being
124725,Medical,Graduate,2.745,0.91,Ideation,Beginner,2,False,7.52,4,Actively_Encouraged,1,3.075,76.25,Medium,Light User (0-5 jam/minggu),0.33,Risiko Rendah / Normal
124726,STEM,Sophomore,2.599,0.07,Debugging/Troubleshooting,Advanced,4,False,21.28,2,Allowed_With_Citation,1,3.138,87.62,Medium,Light User (0-5 jam/minggu),0.5389999999999997,Risiko Rendah / Normal
124727,Business,Graduate,3.372,0.14,Direct_Answer_Generation,Advanced,5,True,7.42,2,Allowed_With_Citation,2,3.511,85.59,Low,Light User (0-5 jam/minggu),0.1390000000000002,Risiko Rendah / Normal
124728,Arts,Sophomore,3.021,3.53,Direct_Answer_Generation,Beginner,1,True,6.25,4,Allowed_With_Citation,5,3.137,67.3,Low,Light User (0-5 jam/minggu),0.1160000000000001,Risiko Rendah / Normal
124729,Medical,Junior,3.585,7.86,Debugging/Troubleshooting,Intermediate,5,False,12.9,6,Strict_Ban,4,4.0,57.81,Low,Moderate User (5-15 jam/minggu),0.415,Risiko Rendah / Normal
124730,STEM,Senior,3.193,1.17,Copywriting/Drafting,Beginner,2,True,10.72,2,Strict_Ban,1,3.652,69.11,Medium,Light User (0-5 jam/minggu),0.4590000000000001,Risiko Rendah / Normal
124731,Business,Sophomore,3.373,7.1,Copywriting/Drafting,Advanced,3,False,13.24,5,Allowed_With_Citation,7,3.557,93.52,Low,Moderate User (5-15 jam/minggu),0.1839999999999997,Risiko Rendah / Normal
124732,STEM,Junior,3.075,40.0,Copywriting/Drafting,Beginner,2,False,5.18,7,Actively_Encouraged,1,3.482,84.04,High,Heavy User (>15 jam/minggu),0.407,Risiko Tinggi - Dependency dan Burnout
124733,Humanities,Junior,3.072,12.58,Copywriting/Drafting,Beginner,1,True,9.1,1,Actively_Encouraged,2,3.295,70.24,Medium,Moderate User (5-15 jam/minggu),0.2229999999999998,Risiko Rendah / Normal
124734,STEM,Senior,3.447,13.21,Debugging/Troubleshooting,Intermediate,3,False,11.16,4,Allowed_With_Citation,1,3.521,100.0,Medium,Moderate User (5-15 jam/minggu),0.0739999999999998,Risiko Rendah / Normal
124735,Arts,Junior,3.159,3.7,Summarizing_Reading,Advanced,4,False,18.62,2,Strict_Ban,4,3.535,79.8,Low,Light User (0-5 jam/minggu),0.3760000000000003,Risiko Rendah / Normal
124736,STEM,Junior,3.499,13.62,Summarizing_Reading,Intermediate,2,True,8.17,6,Actively_Encouraged,2,3.98,49.36,Medium,Moderate User (5-15 jam/minggu),0.4809999999999998,Risiko Rendah / Normal
124737,Business,Senior,3.583,1.59,Debugging/Troubleshooting,Advanced,4,True,14.58,1,Actively_Encouraged,3,4.0,84.87,Low,Light User (0-5 jam/minggu),0.4169999999999998,Risiko Rendah / Normal
124738,Business,Senior,2.571,6.9,Summarizing_Reading,Intermediate,2,True,6.14,5,Strict_Ban,1,2.798,78.13,High,Moderate User (5-15 jam/minggu),0.2269999999999998,Risiko Tinggi - Well-being
124739,Medical,Junior,3.171,2.16,Copywriting/Drafting,Intermediate,1,False,18.73,1,Allowed_With_Citation,3,3.243,65.78,Medium,Light User (0-5 jam/minggu),0.072,Risiko Rendah / Normal
124740,Business,Junior,3.218,4.42,Summarizing_Reading,Intermediate,5,False,9.53,2,Allowed_With_Citation,4,3.43,67.95,High,Light User (0-5 jam/minggu),0.2120000000000002,Risiko Tinggi - Well-being
124741,STEM,Freshman,2.27,4.72,Ideation,Intermediate,4,False,3.44,1,Allowed_With_Citation,1,2.087,85.95,Low,Light User (0-5 jam/minggu),-0.1829999999999998,Risiko Rendah / Normal
124742,STEM,Freshman,3.873,26.81,Copywriting/Drafting,Intermediate,2,True,14.58,6,Actively_Encouraged,5,3.891,66.78,Medium,Heavy User (>15 jam/minggu),0.0179999999999997,Risiko Rendah / Normal
124743,STEM,Graduate,3.009,3.73,Debugging/Troubleshooting,Beginner,2,False,15.01,4,Actively_Encouraged,9,3.522,86.19,Medium,Light User (0-5 jam/minggu),0.5129999999999999,Risiko Tinggi - Well-being
124744,Arts,Freshman,3.342,1.97,Copywriting/Drafting,Advanced,3,False,13.96,3,Strict_Ban,4,3.487,73.09,Low,Light User (0-5 jam/minggu),0.145,Risiko Rendah / Normal
124745,Business,Sophomore,3.885,21.39,Ideation,Intermediate,3,True,10.1,5,Allowed_With_Citation,8,4.0,97.26,High,Heavy User (>15 jam/minggu),0.1150000000000002,Risiko Tinggi - Well-being
124746,Business,Junior,3.141,9.98,Ideation,Intermediate,1,False,14.46,2,Allowed_With_Citation,3,3.396,98.35,Medium,Moderate User (5-15 jam/minggu),0.2549999999999999,Risiko Rendah / Normal
124747,STEM,Senior,3.098,5.56,Ideation,Advanced,3,False,12.03,4,Actively_Encouraged,8,3.638,72.44,Low,Moderate User (5-15 jam/minggu),0.54,Risiko Tinggi - Well-being
124748,Arts,Senior,3.411,7.92,Copywriting/Drafting,Beginner,3,False,13.09,1,Allowed_With_Citation,6,3.647,81.89,Low,Moderate User (5-15 jam/minggu),0.2359999999999997,Risiko Rendah / Normal
124749,Business,Senior,2.896,1.56,Ideation,Beginner,1,False,13.01,3,Allowed_With_Citation,6,3.197,85.72,High,Light User (0-5 jam/minggu),0.3010000000000001,Risiko Tinggi - Well-being
124750,Medical,Graduate,2.395,9.74,Copywriting/Drafting,Beginner,1,False,8.84,4,Allowed_With_Citation,6,2.414,76.56,Low,Moderate User (5-15 jam/minggu),0.0190000000000001,Risiko Rendah / Normal
124751,Business,Freshman,2.907,11.45,Ideation,Intermediate,2,False,3.76,2,Allowed_With_Citation,8,3.178,71.1,Medium,Moderate User (5-15 jam/minggu),0.2709999999999999,Risiko Tinggi - Well-being
124752,Humanities,Sophomore,2.999,7.4,Direct_Answer_Generation,Advanced,3,False,5.48,1,Actively_Encouraged,3,3.187,49.92,Medium,Moderate User (5-15 jam/minggu),0.1879999999999997,Risiko Rendah / Normal
124753,Humanities,Graduate,3.555,1.31,Debugging/Troubleshooting,Advanced,3,True,2.2,2,Allowed_With_Citation,4,3.982,81.42,Medium,Light User (0-5 jam/minggu),0.427,Risiko Rendah / Normal
124754,STEM,Junior,3.316,0.82,Copywriting/Drafting,Intermediate,4,False,6.64,1,Strict_Ban,2,3.658,85.03,Low,Light User (0-5 jam/minggu),0.3420000000000001,Risiko Rendah / Normal
124755,Business,Graduate,2.801,2.38,Ideation,Advanced,4,False,21.23,1,Allowed_With_Citation,7,3.087,86.14,Medium,Light User (0-5 jam/minggu),0.286,Risiko Rendah / Normal
124756,Business,Freshman,3.26,7.91,Direct_Answer_Generation,Advanced,3,False,8.22,4,Allowed_With_Citation,4,3.367,71.17,Medium,Moderate User (5-15 jam/minggu),0.1070000000000002,Risiko Rendah / Normal
